date,site_id,rainfall_mm,temp_C,slope_angle,vibration,displacement,pore_pressure,label
2025-03-27,13,10.14,29.86,37.15,0.12,0.09,0.29,0
2025-03-28,13,42.28,33.7,37.87,0.11,0.14,1.2,0
2025-03-29,13,59.0,30.89,35.43,0.08,0.04,1.23,1
2025-03-30,13,69.68,30.42,35.74,0.04,0.09,1.46,1
2025-03-31,13,29.19,29.55,34.32,0.07,0.14,1.07,0
2025-04-01,13,125.71,27.5,36.24,0.53,0.27,1.69,1
2025-04-02,13,31.3,22.51,35.35,0.09,0.12,1.06,0
2025-04-03,13,18.37,28.07,35.75,0.15,0.17,1.17,0
2025-04-04,13,58.57,28.16,36.55,0.11,0.11,1.2,1
2025-04-05,13,3.6,24.38,34.78,0.11,0.08,0.35,0
2025-04-06,13,119.52,26.85,36.55,0.66,0.28,1.87,1
2025-04-07,13,22.53,27.52,37.05,0.06,0.15,0.98,0
2025-04-08,13,11.4,25.99,36.16,0.14,0.19,0.37,0
2025-04-09,13,27.03,29.17,36.77,0.11,0.14,0.77,0
2025-04-10,13,26.65,20.67,36.2,0.08,0.04,0.77,0
2025-04-11,13,12.73,25.54,35.33,0.09,0.03,0.75,0
2025-04-12,13,24.37,27.87,38.16,0.08,0.12,0.92,0
2025-04-13,13,59.26,21.35,34.98,0.15,0.08,1.08,1
2025-04-14,13,37.92,24.96,35.85,0.18,0.09,1.24,0
2025-04-15,13,18.26,28.39,35.8,0.1,0.1,0.58,0
2025-04-16,13,54.67,23.89,36.37,0.16,0.11,1.08,1
2025-04-17,13,13.78,24.03,36.69,0.04,0.08,1.01,0
2025-04-18,13,8.36,27.01,35.57,0.09,0.2,0.75,1
2025-04-19,13,18.82,27.2,35.78,0.09,0.19,0.89,0
2025-04-20,13,43.83,20.11,35.44,0.02,0.12,0.97,0
2025-04-21,13,38.24,24.65,36.45,0.16,0.14,0.3,0
2025-04-22,13,52.93,25.22,36.13,0.09,0.03,1.3,1
2025-04-23,13,53.03,24.82,36.65,0.05,0.08,0.81,1
2025-04-24,13,44.78,30.89,35.65,0.04,0.03,1.0,0
2025-04-25,13,10.14,25.69,34.15,0.08,0.02,0.66,0
2025-04-26,13,84.11,29.74,35.32,0.13,0.08,1.15,1
2025-04-27,13,32.41,29.05,36.59,0.16,0.06,0.72,0
2025-04-28,13,4.41,25.51,35.03,0.08,0.09,0.58,0
2025-04-29,13,33.62,25.26,36.42,0.21,0.15,0.93,0
2025-04-30,13,32.34,23.9,36.05,0.1,0.16,0.78,0
2025-05-01,13,71.28,29.3,36.38,0.13,0.07,1.55,1
2025-05-02,13,86.44,30.32,35.35,0.1,0.16,1.16,1
2025-05-03,13,49.6,30.89,34.47,0.02,0.06,0.76,0
2025-05-04,13,26.75,26.73,35.41,0.14,0.16,0.84,0
2025-05-05,13,63.22,24.96,35.95,0.13,0.09,1.33,1
2025-05-06,13,35.01,22.43,36.55,0.17,0.16,0.61,0
2025-05-07,13,31.86,26.16,36.72,0.13,0.07,1.07,0
2025-05-08,13,92.97,26.03,36.91,0.13,0.12,1.45,1
2025-05-09,13,17.26,25.15,34.57,0.18,0.07,0.76,0
2025-05-10,13,50.61,29.17,37.17,0.18,0.09,1.34,1
2025-05-11,13,15.71,22.15,34.77,0.11,0.17,0.86,0
2025-05-12,13,9.65,26.67,35.2,0.12,-0.02,0.83,0
2025-05-13,13,18.29,26.37,35.69,0.08,0.05,0.4,0
2025-05-14,13,31.67,28.54,34.43,0.16,0.1,1.11,0
2025-05-15,13,78.07,25.7,35.4,0.06,0.04,1.37,1
2025-05-16,13,10.56,30.64,34.74,0.08,0.14,0.76,0
2025-05-17,13,42.27,31.8,35.18,0.07,0.06,1.0,0
2025-05-18,13,64.31,27.05,35.07,0.06,-0.01,1.25,1
2025-05-19,13,51.66,36.52,35.66,0.05,0.08,1.09,1
2025-05-20,13,38.05,32.53,37.0,0.12,0.1,1.04,0
2025-05-21,13,52.26,23.61,35.14,0.13,0.1,1.01,1
2025-05-22,13,11.72,27.25,37.63,0.1,0.02,0.55,0
2025-05-23,13,50.27,27.88,36.78,0.07,0.07,1.36,1
2025-05-24,13,48.49,27.63,35.54,0.16,0.07,0.91,0
2025-05-25,13,69.17,27.2,36.08,0.18,0.17,0.85,1
2025-05-26,13,52.45,24.73,36.55,0.08,0.1,1.02,1
2025-05-27,13,44.51,23.81,35.51,0.17,0.07,0.64,0
2025-05-28,13,48.67,22.97,37.05,0.14,0.1,0.71,0
2025-05-29,13,88.45,24.7,36.02,0.13,0.1,1.33,1
2025-05-30,13,57.08,23.34,36.6,0.12,0.1,1.46,1
2025-05-31,13,33.83,25.07,34.61,0.16,0.12,0.84,0
2025-06-01,13,58.68,29.92,36.11,0.15,0.07,1.17,1
2025-06-02,13,59.51,27.41,37.45,0.11,0.16,1.23,1
2025-06-03,13,21.42,21.16,35.08,0.12,0.08,0.87,0
2025-06-04,13,5.79,32.19,36.58,0.06,0.11,0.5,0
2025-06-05,13,65.44,21.98,36.43,0.06,0.2,1.02,1
2025-06-06,13,11.94,24.75,36.88,0.21,0.13,0.33,0
2025-06-07,13,11.28,26.32,36.58,0.16,0.11,0.38,0
2025-06-08,13,13.7,23.8,36.09,0.09,0.07,0.29,0
2025-06-09,13,69.56,23.89,35.84,0.2,0.07,1.16,1
2025-06-10,13,11.16,26.6,34.28,0.15,0.03,0.88,0
2025-06-11,13,14.68,25.39,38.12,0.0,0.08,0.6,0
2025-06-12,13,9.71,25.5,35.85,0.11,0.24,0.76,1
2025-06-13,13,18.54,26.5,37.17,0.13,0.01,0.91,0
2025-06-14,13,41.1,28.64,34.57,0.16,0.12,1.02,0
2025-06-15,13,64.64,28.67,38.18,0.03,0.09,0.78,1
2025-06-16,13,80.28,26.32,35.47,0.01,0.01,1.44,1
2025-06-17,13,36.54,28.96,36.71,0.14,0.04,1.01,0
2025-06-18,13,21.7,29.84,36.01,0.1,0.09,0.89,0
2025-06-19,13,41.32,31.32,36.78,0.07,0.09,0.93,0
2025-06-20,13,29.35,27.11,35.05,0.07,0.04,0.54,0
2025-06-21,13,14.21,24.07,34.42,0.12,0.1,0.3,0
2025-06-22,13,12.21,27.33,35.67,0.1,0.04,0.68,0
2025-06-23,13,36.81,24.3,34.75,0.05,0.12,0.76,0
2025-06-24,13,50.45,27.64,36.89,0.1,0.09,1.09,1
2025-06-25,13,39.42,27.47,37.92,0.1,0.15,0.99,0
2025-06-26,13,30.05,28.29,34.16,0.11,0.16,0.44,0
2025-06-27,13,28.47,28.14,36.46,-0.03,0.04,0.87,0
2025-06-28,13,37.39,24.53,35.98,0.13,-0.01,0.7,0
2025-06-29,13,59.74,24.83,36.68,0.21,0.08,1.25,1
2025-06-30,13,9.18,25.49,37.68,0.03,0.13,0.47,0
2025-07-01,13,5.44,28.3,37.88,0.15,0.05,0.32,0
2025-07-02,13,23.02,26.68,35.56,0.15,0.18,0.8,0
2025-07-03,13,40.69,29.12,36.6,0.07,0.06,1.11,0
2025-07-04,13,32.71,29.86,34.03,0.12,0.05,1.04,0
2025-07-05,13,56.1,26.58,35.17,0.04,0.1,1.1,1
2025-07-06,13,68.49,23.65,36.09,0.11,0.11,1.25,1
2025-07-07,13,14.27,24.89,36.27,0.18,0.08,0.72,0
2025-07-08,13,107.46,29.2,37.13,0.43,0.27,1.54,1
2025-07-09,13,23.73,24.76,36.54,0.06,0.1,0.51,0
2025-07-10,13,94.2,27.83,37.53,0.09,0.14,1.24,1
2025-07-11,13,41.04,25.18,36.34,0.16,0.06,1.19,0
2025-07-12,13,36.35,28.02,36.4,0.1,0.1,0.69,0
2025-07-13,13,36.93,23.42,38.05,0.1,0.03,0.9,0
2025-07-14,13,36.41,27.51,35.07,0.08,0.13,0.96,0
2025-07-15,13,67.55,25.52,36.6,0.04,0.13,1.21,1
2025-07-16,13,19.58,21.96,34.75,0.04,0.06,0.99,0
2025-07-17,13,48.59,27.91,35.99,0.1,0.08,0.9,0
2025-07-18,13,26.81,23.26,37.19,0.09,0.09,0.94,0
2025-07-19,13,35.44,31.53,35.13,0.14,0.06,0.76,0
2025-07-20,13,31.39,32.3,37.26,0.1,0.02,0.48,0
2025-07-21,13,16.01,23.45,34.73,0.07,0.15,0.79,0
2025-07-22,13,47.13,27.15,37.5,0.13,0.18,0.8,0
2025-07-23,13,30.29,24.99,35.28,0.05,0.08,0.68,0
2025-07-24,13,11.18,22.66,35.35,-0.01,0.1,0.49,0
2025-07-25,13,34.9,33.58,36.16,0.12,0.03,0.98,0
2025-07-26,13,63.08,28.22,35.41,0.1,0.05,1.3,1
2025-07-27,13,22.15,28.59,36.3,0.08,0.17,0.7,0
2025-07-28,13,48.7,24.01,35.8,0.12,0.09,1.05,0
2025-07-29,13,36.91,28.85,37.84,-0.0,0.21,0.88,1
2025-07-30,13,81.86,25.54,35.69,0.07,0.08,1.4,1
2025-07-31,13,33.45,31.73,35.31,0.03,0.09,0.92,0
2025-08-01,13,48.86,31.37,37.08,0.13,0.16,1.14,0
2025-08-02,13,18.71,21.97,36.94,0.08,0.21,0.56,1
2025-08-03,13,86.57,31.03,36.95,0.13,0.12,1.48,1
2025-08-04,13,63.15,27.37,35.07,0.08,0.15,1.21,1
2025-08-05,13,16.95,23.72,34.91,0.13,0.17,0.85,0
2025-08-06,13,18.08,24.2,38.58,0.07,0.1,0.45,0
2025-08-07,13,73.63,30.74,36.01,0.1,0.13,1.07,1
2025-08-08,13,15.59,23.64,35.16,0.07,0.04,0.69,0
2025-08-09,13,62.13,29.19,36.04,0.16,0.09,0.94,1
2025-08-10,13,67.98,25.11,35.75,0.14,0.08,1.64,1
2025-08-11,13,50.28,28.2,36.78,0.04,0.12,0.97,1
2025-08-12,13,55.15,21.06,36.38,0.07,0.17,0.85,1
2025-08-13,13,44.68,27.47,35.93,0.08,0.11,1.06,0
2025-08-14,13,112.83,26.13,35.98,0.57,0.35,1.63,1
2025-08-15,13,80.05,26.44,34.86,0.14,0.08,1.07,1
2025-08-16,13,27.18,30.7,35.45,0.2,0.2,0.78,1
2025-08-17,13,48.36,29.81,34.65,0.17,0.02,1.22,0
2025-08-18,13,24.77,31.62,35.42,0.08,0.06,1.02,0
2025-08-19,13,30.8,27.75,35.55,-0.01,0.14,0.4,0
2025-08-20,13,68.52,28.02,36.43,0.2,0.11,1.31,1
2025-08-21,13,9.78,27.46,35.51,0.07,0.09,0.88,0
2025-08-22,13,22.77,30.55,36.19,0.13,0.04,0.57,0
2025-08-23,13,27.36,24.1,36.58,0.13,0.12,0.77,0
2025-08-24,13,80.24,26.04,36.77,0.13,0.14,1.09,1
2025-08-25,13,108.1,27.58,33.65,0.36,0.3,1.37,1
2025-08-26,13,31.01,25.37,36.25,0.09,0.07,0.82,0
2025-08-27,13,12.23,27.2,34.87,0.13,0.03,0.68,0
2025-08-28,13,70.73,27.92,38.0,0.14,0.15,1.29,1
2025-08-29,13,17.61,26.75,34.65,0.07,0.09,0.67,0
2025-08-30,13,42.69,27.13,37.11,0.07,0.09,0.7,0
2025-08-31,13,29.17,29.11,36.72,0.11,0.13,1.09,0
2025-09-01,13,17.72,27.57,36.04,0.15,0.13,0.74,0
2025-09-02,13,72.01,27.97,37.83,0.12,0.16,1.1,1
2025-09-03,13,12.67,30.45,36.38,0.13,0.06,0.77,0
2025-09-04,13,47.85,24.96,35.59,0.11,0.04,1.05,0
2025-09-05,13,11.42,28.03,37.35,0.07,0.1,0.8,0
2025-09-06,13,43.18,30.52,35.6,0.13,0.06,0.63,0
2025-09-07,13,22.51,26.19,33.68,0.16,0.03,0.73,0
2025-01-01,14,63.51,22.7,32.53,0.11,0.09,1.06,1
2025-01-02,14,60.42,21.13,32.79,0.13,0.19,1.29,1
2025-01-03,14,25.73,20.26,34.63,0.14,0.05,0.73,0
2025-01-04,14,42.49,24.22,32.82,0.15,0.15,1.07,0
2025-01-05,14,103.85,23.76,32.46,0.67,0.25,1.79,1
2025-01-06,14,30.92,25.49,34.06,0.08,0.14,0.46,0
2025-01-07,14,56.77,31.83,33.07,0.09,0.13,1.25,1
2025-01-08,14,15.22,27.96,34.48,0.13,0.09,0.71,0
2025-01-09,14,42.09,26.47,32.11,0.1,0.05,0.86,0
2025-01-10,14,75.5,31.32,33.28,0.02,0.1,0.94,1
2025-01-11,14,65.21,27.91,32.4,0.12,0.08,1.25,1
2025-01-12,14,78.31,29.57,34.42,0.1,0.15,1.22,1
2025-01-13,14,17.79,21.19,33.39,0.14,0.07,0.55,0
2025-01-14,14,33.66,28.35,33.94,0.08,0.07,0.48,0
2025-01-15,14,11.81,26.92,31.89,0.08,0.15,0.41,0
2025-01-16,14,36.11,26.77,33.05,0.17,0.12,0.9,0
2025-01-17,14,60.45,26.23,31.78,0.04,0.1,0.92,1
2025-01-18,14,6.62,29.33,32.49,0.1,0.05,0.78,0
2025-01-19,14,30.47,26.85,34.2,0.05,0.08,0.64,0
2025-01-20,14,67.34,27.13,31.96,0.17,0.08,1.33,1
2025-01-21,14,29.61,30.16,33.93,0.09,0.18,0.92,0
2025-01-22,14,77.46,26.7,32.15,0.04,0.15,1.44,1
2025-01-23,14,84.35,21.02,33.16,0.15,0.1,0.89,1
2025-01-24,14,16.3,30.45,32.88,0.14,0.17,0.75,0
2025-01-25,14,21.67,25.59,30.65,0.16,0.07,0.57,0
2025-01-26,14,20.26,25.54,32.58,0.08,0.03,1.14,0
2025-01-27,14,73.88,24.32,31.58,0.1,0.02,1.1,1
2025-01-28,14,10.96,28.18,33.65,0.19,0.08,0.83,0
2025-01-29,14,23.91,34.18,33.84,0.03,0.05,0.89,0
2025-01-30,14,47.01,28.47,32.97,0.13,0.02,1.19,0
2025-01-31,14,41.7,30.01,35.5,0.11,0.07,0.92,0
2025-02-01,14,8.17,22.09,31.34,0.14,0.13,0.61,0
2025-02-02,14,23.93,26.13,34.08,0.17,0.14,0.78,0
2025-02-03,14,33.01,28.48,32.75,0.0,0.08,1.07,0
2025-02-04,14,26.24,27.6,33.02,0.11,0.04,0.55,0
2025-02-05,14,40.22,27.77,33.69,0.07,0.16,1.19,0
2025-02-06,14,61.75,29.73,32.9,0.08,0.07,0.73,1
2025-02-07,14,25.42,27.41,33.27,0.16,0.09,0.47,0
2025-02-08,14,15.07,27.06,30.22,0.16,0.01,0.55,0
2025-02-09,14,40.18,29.1,34.72,0.14,0.1,0.91,0
2025-02-10,14,22.28,26.76,34.26,0.03,0.1,0.8,0
2025-02-11,14,72.52,26.09,34.34,0.07,0.06,0.8,1
2025-02-12,14,50.8,27.61,32.73,0.1,0.06,0.85,1
2025-02-13,14,29.12,28.06,34.55,0.04,0.07,0.67,0
2025-02-14,14,62.88,29.46,33.01,0.15,0.08,1.27,1
2025-02-15,14,49.8,34.61,34.41,0.18,0.15,1.15,0
2025-02-16,14,9.62,24.71,33.69,0.22,0.07,0.34,0
2025-02-17,14,33.07,27.61,32.93,0.17,0.1,0.59,0
2025-02-18,14,20.84,25.41,34.2,0.14,0.07,0.56,0
2025-02-19,14,16.05,23.75,31.93,0.11,0.16,0.69,0
2025-02-20,14,58.47,33.1,32.65,0.17,0.14,1.12,1
2025-02-21,14,34.97,21.84,34.75,0.07,0.1,0.72,0
2025-02-22,14,10.4,28.91,32.33,0.2,0.16,0.7,0
2025-02-23,14,42.26,30.09,34.56,0.12,0.11,1.08,0
2025-02-24,14,35.55,28.96,34.03,0.07,0.08,0.9,0
2025-02-25,14,26.84,33.17,33.13,0.11,0.07,0.54,0
2025-02-26,14,29.0,30.54,34.12,0.07,0.03,0.83,0
2025-02-27,14,113.71,26.87,34.02,0.45,0.3,1.13,1
2025-02-28,14,15.6,27.02,32.55,0.07,0.07,0.18,0
2025-03-01,14,24.21,22.59,32.93,0.1,0.14,0.28,0
2025-03-02,14,21.43,27.04,32.41,0.11,0.04,0.21,0
2025-03-03,14,58.96,26.15,34.06,0.16,0.12,0.82,1
2025-03-04,14,81.1,27.63,33.22,0.14,0.13,1.67,1
2025-03-05,14,40.18,28.04,32.22,0.1,0.12,1.27,0
2025-03-06,14,35.87,26.13,34.07,0.11,0.16,0.57,0
2025-03-07,14,66.84,28.55,32.31,0.16,0.12,1.03,1
2025-03-08,14,28.71,21.28,31.98,0.13,0.07,0.99,0
2025-03-09,14,73.64,22.11,33.13,0.08,0.11,1.32,1
2025-03-10,14,25.2,29.19,34.12,0.18,0.14,0.78,0
2025-03-11,14,49.38,30.11,34.96,0.07,0.03,1.03,0
2025-03-12,14,21.37,29.2,31.06,0.0,0.06,0.71,0
2025-03-13,14,46.73,25.29,32.58,0.16,0.2,0.79,1
2025-03-14,14,46.07,28.8,33.33,0.14,0.15,0.81,0
2025-03-15,14,49.86,28.36,32.08,0.02,0.04,0.68,0
2025-03-16,14,65.83,26.46,32.9,0.09,0.12,1.35,1
2025-03-17,14,51.44,34.73,32.3,0.12,0.04,1.12,1
2025-03-18,14,35.26,22.49,32.87,0.09,0.11,0.75,0
2025-03-19,14,94.96,24.84,33.21,0.06,0.16,1.31,1
2025-03-20,14,24.21,29.0,34.01,0.09,0.11,1.03,0
2025-03-21,14,21.9,28.69,34.17,0.11,0.14,1.18,0
2025-03-22,14,11.96,29.98,34.56,0.11,0.14,0.38,0
2025-03-23,14,55.69,24.89,33.79,0.12,0.08,0.94,1
2025-03-24,14,57.68,30.64,34.42,0.19,0.11,1.35,1
2025-03-25,14,11.83,27.81,33.39,0.04,0.2,0.88,1
2025-03-26,14,10.03,28.81,31.93,0.18,0.08,0.56,0
2025-03-27,14,30.94,32.69,32.74,-0.01,0.04,1.02,0
2025-03-28,14,33.76,27.93,33.36,0.13,0.17,0.91,0
2025-03-29,14,4.37,27.93,33.98,0.13,0.18,0.52,0
2025-03-30,14,13.48,23.24,33.5,0.13,0.19,0.76,0
2025-03-31,14,30.98,30.16,33.65,0.09,0.06,0.76,0
2025-04-01,14,58.04,29.94,31.9,0.17,0.14,1.01,1
2025-04-02,14,81.21,27.36,32.55,0.17,0.13,1.24,1
2025-04-03,14,23.23,31.94,31.83,0.07,0.18,0.19,0
2025-04-04,14,19.32,25.54,32.65,0.11,0.05,0.63,0
2025-04-05,14,55.61,24.61,33.67,0.11,0.06,1.44,1
2025-04-06,14,23.59,27.05,33.47,0.09,0.13,1.24,0
2025-04-07,14,32.54,29.54,34.69,0.07,0.06,0.98,0
2025-04-08,14,34.1,28.81,33.04,0.16,0.11,1.01,0
2025-04-09,14,29.02,33.33,31.95,0.09,0.06,0.95,0
2025-04-10,14,60.61,29.07,32.28,0.09,0.1,0.97,1
2025-04-11,14,23.97,23.98,33.73,0.11,0.03,0.55,0
2025-04-12,14,45.13,31.14,32.76,0.14,0.14,1.12,0
2025-04-13,14,55.98,26.68,30.98,0.08,0.12,1.03,1
2025-04-14,14,22.12,27.9,33.31,0.12,0.14,0.87,0
2025-04-15,14,33.48,29.39,32.53,0.06,0.09,0.82,0
2025-04-16,14,49.38,32.43,33.67,0.08,0.1,1.38,0
2025-04-17,14,22.73,26.6,32.52,0.09,0.05,0.92,0
2025-04-18,14,22.44,24.99,33.63,0.05,0.11,0.61,0
2025-04-19,14,35.51,30.74,30.21,0.06,0.17,1.06,0
2025-04-20,14,32.28,26.45,33.76,0.09,0.08,0.82,0
2025-04-21,14,1.17,27.38,33.9,0.17,0.09,0.48,0
2025-04-22,14,5.49,28.61,32.48,0.15,0.09,1.01,0
2025-04-23,14,32.15,28.09,31.42,0.09,0.02,0.78,0
2025-04-24,14,39.05,27.82,32.16,0.07,0.06,0.92,0
2025-04-25,14,48.32,26.15,32.29,0.08,0.18,0.67,0
2025-04-26,14,48.54,25.15,32.98,0.05,0.11,1.04,0
2025-04-27,14,49.08,30.7,33.69,0.1,0.12,0.77,0
2025-04-28,14,34.52,28.84,32.65,0.08,0.13,0.84,0
2025-04-29,14,25.43,27.84,32.14,0.11,0.09,0.83,0
2025-04-30,14,61.41,26.2,33.18,0.05,0.18,1.26,1
2025-05-01,14,46.41,25.46,32.89,0.04,0.13,0.53,0
2025-05-02,14,13.31,26.14,32.3,0.05,0.11,0.66,0
2025-05-03,14,12.53,30.01,33.55,0.08,0.11,0.77,0
2025-05-04,14,22.02,30.88,31.75,0.14,0.16,0.48,0
2025-05-05,14,87.77,30.7,31.72,0.14,0.17,1.04,1
2025-05-06,14,42.68,25.03,30.97,0.09,0.17,0.74,0
2025-05-07,14,36.14,28.95,33.97,0.04,0.07,0.59,0
2025-05-08,14,58.83,27.59,33.04,0.13,0.1,1.0,1
2025-05-09,14,22.88,24.36,32.84,0.13,0.11,0.64,0
2025-05-10,14,51.75,26.81,33.49,0.07,0.1,1.07,1
2025-05-11,14,43.64,27.29,33.59,0.13,0.06,0.45,0
2025-05-12,14,42.8,24.41,30.57,0.05,0.11,0.75,0
2025-05-13,14,44.17,28.08,32.39,0.03,0.12,0.79,0
2025-05-14,14,6.38,30.41,33.68,0.11,-0.02,0.77,0
2025-05-15,14,12.17,31.85,32.75,0.1,0.07,0.66,0
2025-05-16,14,9.58,27.35,31.66,0.17,0.04,0.51,0
2025-05-17,14,21.05,26.7,33.33,0.05,0.15,0.43,0
2025-05-18,14,43.14,23.62,32.57,0.12,-0.01,0.85,0
2025-05-19,14,20.5,25.23,33.7,0.15,0.06,0.59,0
2025-05-20,14,24.18,27.46,33.83,0.13,0.05,0.22,0
2025-05-21,14,100.6,28.53,33.37,0.47,0.32,1.22,1
2025-05-22,14,25.4,25.38,33.16,0.07,0.07,0.89,0
2025-05-23,14,10.56,27.3,33.35,0.12,0.2,0.72,0
2025-05-24,14,22.16,26.6,33.59,0.05,0.1,0.87,0
2025-05-25,14,4.34,30.05,34.63,0.07,0.11,0.83,0
2025-05-26,14,10.04,23.42,32.81,0.11,0.14,0.53,0
2025-05-27,14,27.64,22.28,32.17,0.05,0.07,0.97,0
2025-05-28,14,6.35,31.27,31.41,0.1,0.07,0.34,0
2025-05-29,14,18.67,29.56,33.16,0.11,0.18,0.59,0
2025-05-30,14,20.43,27.64,31.5,0.12,0.09,0.62,0
2025-05-31,14,5.01,31.74,33.04,0.15,0.1,0.53,0
2025-06-01,14,69.02,33.23,31.42,0.06,0.13,1.38,1
2025-06-02,14,22.74,28.1,34.64,0.13,0.06,0.38,0
2025-06-03,14,32.05,24.98,33.7,0.08,0.11,0.51,0
2025-06-04,14,49.72,23.6,31.74,0.1,0.11,0.97,0
2025-06-05,14,43.25,29.41,31.86,0.1,0.18,0.59,0
2025-06-06,14,71.17,29.46,31.84,0.15,0.12,1.39,1
2025-06-07,14,26.25,25.91,31.77,0.15,0.09,0.76,0
2025-06-08,14,17.79,22.86,32.44,0.02,0.06,0.57,0
2025-06-09,14,14.79,25.41,35.05,0.15,0.12,0.49,0
2025-06-10,14,92.04,29.42,32.95,0.14,0.13,1.26,1
2025-06-11,14,32.64,29.35,33.19,0.11,0.11,0.89,0
2025-06-12,14,32.8,29.91,34.08,0.02,0.12,1.04,0
2025-06-13,14,52.99,24.92,33.99,0.06,0.1,1.06,1
2025-06-14,14,88.75,23.04,33.41,0.13,0.16,1.63,1
2025-06-15,14,36.73,33.1,31.63,0.18,0.1,0.98,0
2025-06-16,14,70.67,24.99,30.68,0.06,0.15,1.38,1
2025-06-17,14,19.62,24.47,31.99,0.06,0.19,0.46,0
2025-06-18,14,55.38,24.95,33.65,0.17,0.08,0.96,1
2025-06-19,14,77.47,26.93,33.89,0.08,0.15,2.03,1
2025-06-20,14,29.03,20.58,31.93,0.05,0.1,0.84,0
2025-06-21,14,9.55,26.92,33.41,0.07,0.13,0.6,0
2025-06-22,14,40.49,29.85,32.64,0.02,0.08,0.89,0
2025-06-23,14,79.2,28.44,33.09,0.09,0.15,1.39,1
2025-06-24,14,23.78,23.55,30.8,0.06,0.14,0.78,0
2025-06-25,14,84.26,30.46,31.83,0.02,0.13,1.11,1
2025-06-26,14,26.26,28.2,33.22,0.18,0.13,0.82,0
2025-06-27,14,38.21,31.38,33.93,0.03,0.2,1.07,0
2025-06-28,14,1.74,24.6,34.06,0.03,0.19,0.47,0
2025-06-29,14,19.68,21.89,34.76,0.01,-0.06,1.32,0
2025-06-30,14,56.36,29.94,33.78,0.22,0.04,1.05,1
2025-07-01,14,65.98,25.14,31.81,0.02,-0.03,1.23,1
2025-07-02,14,7.29,26.55,33.72,0.14,0.04,0.31,0
2025-07-03,14,72.72,28.68,30.83,0.05,0.12,1.43,1
2025-07-04,14,36.55,26.12,34.3,0.17,0.15,0.97,0
2025-07-05,14,58.14,26.84,32.26,0.12,0.11,1.25,1
2025-07-06,14,19.22,26.33,31.02,0.04,0.1,0.88,0
2025-07-07,14,43.96,26.62,32.45,0.16,0.22,0.85,1
2025-07-08,14,25.77,26.31,33.83,0.02,0.1,0.63,0
2025-07-09,14,72.15,26.33,34.35,0.05,-0.0,1.21,1
2025-07-10,14,29.49,20.51,34.69,0.22,0.24,0.74,1
2025-07-11,14,17.92,30.0,33.99,0.17,0.07,0.61,0
2025-07-12,14,25.27,30.98,31.03,0.13,0.07,0.96,0
2025-07-13,14,6.3,25.16,33.45,0.11,0.14,0.55,0
2025-07-14,14,46.22,29.63,33.39,0.12,0.08,0.91,0
2025-07-15,14,28.23,27.52,32.21,0.1,0.07,1.1,0
2025-07-16,14,40.72,23.51,33.19,0.12,0.09,1.08,0
2025-07-17,14,27.37,26.97,33.25,0.13,0.1,0.72,0
2025-07-18,14,77.92,24.78,31.66,0.16,0.08,1.59,1
2025-07-19,14,11.94,30.82,33.53,0.05,0.13,0.53,0
2025-07-20,14,85.55,24.76,32.85,0.13,0.04,1.21,1
2025-07-21,14,56.14,22.65,31.65,0.05,0.15,1.61,1
2025-07-22,14,64.62,28.22,33.91,0.05,0.07,1.31,1
2025-07-23,14,61.24,29.73,33.88,0.06,0.16,1.24,1
2025-07-24,14,75.85,30.04,32.91,0.01,0.07,1.42,1
2025-07-25,14,49.17,28.71,31.59,0.07,0.06,0.98,0
2025-07-26,14,97.78,27.06,34.14,0.17,0.15,1.73,1
2025-07-27,14,3.25,26.55,32.07,0.11,0.16,0.71,0
2025-07-28,14,50.28,24.63,32.15,0.05,0.1,1.09,1
2025-07-29,14,51.7,32.38,33.5,0.07,0.1,1.02,1
2025-07-30,14,26.27,25.06,33.35,0.12,0.12,0.82,0
2025-07-31,14,40.54,23.49,32.63,0.07,0.17,0.83,0
2025-08-01,14,41.96,31.07,32.83,0.14,0.08,0.83,0
2025-08-02,14,51.76,25.36,33.66,0.1,0.16,0.96,1
2025-08-03,14,24.45,27.75,31.66,0.12,0.05,0.61,0
2025-08-04,14,13.59,32.54,33.79,0.11,0.12,0.71,0
2025-08-05,14,153.25,26.45,33.74,0.38,0.47,1.9,1
2025-08-06,14,48.85,30.22,33.5,0.11,0.06,0.94,0
2025-08-07,14,92.04,27.31,32.49,0.07,0.14,1.58,1
2025-08-08,14,2.18,35.76,33.25,0.11,0.16,0.62,0
2025-08-09,14,48.57,21.89,33.02,0.16,0.12,0.68,0
2025-08-10,14,20.92,28.5,33.34,0.13,0.22,0.88,1
2025-08-11,14,47.24,28.31,32.97,0.12,0.03,0.66,0
2025-08-12,14,15.38,26.73,32.48,0.11,0.08,0.5,0
2025-08-13,14,35.13,30.2,33.19,0.1,0.14,0.73,0
2025-08-14,14,1.89,32.1,31.1,0.02,-0.01,0.62,0
2025-08-15,14,69.11,27.28,31.97,0.13,0.07,0.76,1
2025-08-16,14,17.19,28.35,33.64,0.03,0.08,0.42,0
2025-08-17,14,12.44,25.99,31.85,0.01,0.01,0.2,0
2025-08-18,14,62.72,22.1,32.28,0.0,0.12,1.51,1
2025-08-19,14,14.51,27.49,33.06,0.11,0.05,0.28,0
2025-08-20,14,45.53,32.91,33.95,0.0,0.1,0.99,0
2025-08-21,14,30.07,32.53,32.77,0.1,0.12,0.79,0
